query_id	row_index	label	source	name	country	naics_code	naics_label	description	offerings
q12	116	irrelevant	random	Simplismart	in	541511	Custom Computer Programming Services	Verute Technologies Private Limited, DBA Simplismart, is an Indian technology company specialized in machine learning model training and deployment solutions. The company provides services for optimizing and deploying machine learning models, including model fine-tuning, deployment, and monitoring, and offers a platform that supports both shared and private infrastructure, integrating with major cloud providers. Simplismart serves a range of industries, including financial services, adtech, commerce, data analysis, and healthcare, and is supported by a proprietary inference engine.	Cloud Infrastructure Integration Services; Machine Learning Model Monitoring Services; Machine Learning Model Fine-Tuning Services; GenAI Workload Optimization Services; ML Model Performance Optimization Services; Machine Learning Model Training Services; Scalable ML Solution Development; Inference Engine Deployment Services; Secure Data Processing Services; ML Workload Streamlining Services; ML Model Security Enhancement Services; Industry-Specific ML Solution Development; Machine Learning Model Deployment Services; Proprietary ML Framework Development
q12	121	irrelevant	random	Katana ML	lt	513210	Software Publishers	Katana ML is a Lithuanian company specialized in open-source Machine Learning Operations (MLOps) infrastructure, offering a cloud-based and on-premise platform for machine learning APIs and services. The company provides a platform for data processing and prediction service scaling, supporting developers and businesses globally. Its platform is built on Docker containers and Kubernetes.	ML Services Architecture Design; Machine Learning API Delivery; Docker Containerization Services for ML; Machine Learning Operations Platform Development; Machine Learning Project Consulting Services; ML Service Scaling Solutions; Pluggable ML Service Integration; Data Processing Services; Prediction Service Scaling Solutions; Production Environment ML Service Deployment; Kubernetes Deployment Services for ML
q12	127	irrelevant	random	Deepstributed	ch	513210	Software Publishers	Deepstributed Ltd. is a Swiss company engaged in providing machine learning experimentation platforms. The company offers a platform that enables users to run machine learning experiments without configuration, utilizing private, community, or cloud GPU resources. Deepstributed serves machine learning engineers, startups, and businesses seeking to enhance their machine learning capabilities, with a focus on distributed computing and GPU resource management.	ML Experiment Parameterization and Queuing; ML Platform Scalability Solutions; Cloud GPU Resource Access Services; Model Linking and Sharing Services; Community-Driven Platform Development; Distributed ML Experiment Execution; User Interface Design and Accessibility; GPU Resource Allocation and Sharing; Machine Learning Experimentation Platform Development; Community GPU Resource Access Services; ML Experiment Management and Tracking Services; Code and Data Linking Services
q12	142	irrelevant	random	Datavisum	br	541512	Computer Systems Design Services	Datavisum is a Brazilian company specialized in providing artificial intelligence (AI) and machine learning (ML) solutions for small and medium-sized enterprises (SMEs) in Brazil. The company offers consulting, training, and a cloud-based platform that supports real-time predictions and data extraction, enabling businesses to adopt AI and ML tools securely and efficiently. Datavisum serves clients across various industries in Brazil.	Machine Learning Model Development; AI and ML Solutions Development; Cloud-Based Predictive Analytics Platform Deployment; Virtual Agent Integration Services; AI and ML Solution Scalability Consulting; Operational Optimization Solutions Development; Data Extraction and Real-Time Prediction Solutions; AI and ML Training Services; Data Science Services; Business Process Modernization Consulting; AI and ML Consulting Services; Strategic Decision Support System Implementation; AI and ML Platform Monitoring and Maintenance; Customized AI Solution Development
q12	174	irrelevant	keyword+naics	Naust Marine	is	335999	All Other Miscellaneous Electrical Equipment and Component Manufacturing	Naust Marine ehf., DBA Naust Marine, is an Icelandic company specialized in marine engineering and the manufacturing and supply of components and systems for wind turbines and other marine applications. The company serves clients in the maritime sector, renewable energy, and industrial automation industries, providing energy-efficient solutions for marine and industrial use.	Wind Turbine System Supply; Marine Engineering Solutions; Marine Equipment Supply; Inverter Manufacturing; Renewable Energy Solutions; Industrial Automation Solutions; Tank Controller Manufacturing; Electrical Component Distribution; HMI and Display Unit Manufacturing; Wind Turbine Component Manufacturing; Heat Control System Manufacturing; Energy-Efficient System Solutions; Solar Power System Manufacturing; Marine Equipment Manufacturing; Battery Charger Manufacturing
q12	182	irrelevant	keyword	Texon	no	334413	Semiconductor and Related Device Manufacturing	Texon AS is a Norwegian public limited company engaged in solar energy solutions, including solar panels, wind turbines, and lithium-ion energy storage systems. The company serves a broad market encompassing agriculture, industrial construction, private residential, and energy storage sectors, providing tailored energy and energy storage solutions. Texon also collaborates with professional partners for installation and maintenance of its products.	Industrial Construction Energy Solutions; Lithium-Ion Energy Storage System Installation; Solar Panel Technology Integration; Residential Energy Solutions; Wind Power Solutions; Inverter System Integration; Solar Panel Installation; Agricultural Energy Solutions; Solar Energy Solutions; Underwater Installation and Certification Services; Energy System Maintenance Services; Customized Energy Solution Development; Energy Storage Solutions; Wind Turbine Installation
q12	188	irrelevant	keyword+naics	Sowin Power	no	335999	All Other Miscellaneous Electrical Equipment and Component Manufacturing	Sowin Power AS, DBA Sowin Power, is a Norwegian company specialized in the development and sale of power stations for the cabin and residential markets, focusing on clean energy solutions for individuals and households. The company combines solar panels, wind turbines, and used electric car batteries in its power stations, designed to be mounted outside houses and cottages. Sowin Power serves customers in Norway and Sweden.	Outdoor Power Station Mounting Solutions; Used Electric Car Battery Integration; Residential Energy Equipment Retail; Solar and Wind Energy Integration; Green Transition Energy Solutions; Clean Energy Power Station Retail; Inverter and Remote Monitoring System Integration; Battery Storage System Manufacturing; Clean Energy Power Station Development; Sustainable Energy Solution Development
q12	190	irrelevant	keyword	CIRKEL Energi	dk	334413	Semiconductor and Related Device Manufacturing	CIRKEL Energi ApS is a Danish private company engaged in the production, supply, and installation of green energy solutions, including solar panels, battery systems, and wind turbines. The company provides products and services for private individuals, housing associations, institutions, and businesses, with a focus on sustainable energy solutions. Its operations include the reselling and installation of wind turbines and energy storage systems, as well as installation and maintenance services. CIRKEL Energi primarily serves the Danish market and emphasizes sustainability and environmental responsibility in its activities.	Solar Panel Manufacturing and Installation; Wind Turbine Maintenance Services; Energy Storage System Maintenance Services; Sustainable Technology Solutions; Energy Independence Solutions; Wind Turbine Manufacturing and Installation; Green Energy Solutions Production and Supply; Energy Storage System Manufacturing and Installation; Renewable Energy Consulting Services
q12	194	irrelevant	naics	JN-Solar	fi	335999	All Other Miscellaneous Electrical Equipment and Component Manufacturing	JN-Solar is a Finnish company engaged in the import, manufacturing, and sale of renewable-energy-related products, including solar panels, solar water heaters, small wind turbines, and related accessories. The company also operates as a retailer and provides installation and design services for its products. JN-Solar serves private individuals, businesses, and community groups, with operations based in Säkylä, Finland, and additional offices in Turku and Salo.	Solar Panel and Water Heater Retail; Solar Panel Maintenance Services; Product Delivery Services; Solar Panel Installation Services; Technical Support Services; Solar Water Heater Installation Services; Renewable Energy Product Retail; Renewable Energy Accessory Retail; Small Wind Turbine Installation Services; Small Wind Turbine Retail; Renewable Energy System Design Services; Solar Water Heater Maintenance Services; Small Wind Turbine Maintenance Services
q12	198	irrelevant	keyword+naics	Sunnytek	se	335999	All Other Miscellaneous Electrical Equipment and Component Manufacturing	Sunnytek Solar Sweden AB, DBA Sunnytek, is a Swedish company specialized in solar, wind, and thermal energy technologies. The company provides products and solutions for energy storage, lighting, and security, serving both residential and commercial markets globally. Sunnytek also operates in the laser optronics sector and is registered with Grön Teknik for modern energy technology management. Its operations include offices in the Nordic region, Africa, South America, and Asia.	Solar Panel Manufacturing; Laser Optronics Manufacturing; Inverter Manufacturing; Energy Efficiency Solutions; Renewable Energy Solutions; LED Lighting Solutions; Home Security Laser Systems Manufacturing; Sustainable Energy Consulting Services; Solar Energy Solutions; Thermal Energy Solutions; Wind Energy Solutions; Mini Hydro Turbine Manufacturing; Distance Meter Manufacturing; Energy Storage Solutions; Battery Backup Systems Manufacturing
q12	203	irrelevant	naics	Rhino Power	fi	335999	All Other Miscellaneous Electrical Equipment and Component Manufacturing	Rhino Power Oy is a Finnish company engaged in the production and distribution of power generation equipment, with a focus on renewable energy solutions. The company primarily serves clients in the energy industry.	Power Generation Equipment Distribution; Renewable Energy Equipment Manufacturing; Renewable Energy Equipment Distribution; Power Generation Equipment Manufacturing
q12	204	irrelevant	naics	VASOL TECH	se	335999	All Other Miscellaneous Electrical Equipment and Component Manufacturing	VASOL TECH AB, DBA VASOL TECH, is a Swedish company specialized in providing solar power solutions for remote and crisis-affected regions, focusing on clean, self-sufficient energy systems for both personal and commercial use. The company operates in the renewable energy sector, offering products such as solar power generation units and energy storage systems, and serves markets globally.	Energy Storage System Manufacturing; Monocrystalline Solar Panel Manufacturing; Solar Power System Customization Services; Off-Grid Energy Solutions; Energy Storage System Maintenance Services; Renewable Energy Solutions; Renewable Energy System Training Services; Solar Power Generation Unit Manufacturing; Solar Power System Installation Services; Crisis Region Energy Solutions; Clean Energy System Distribution; Energy Storage System Customization Services; Sustainable Energy System Consulting; Solar Power System Maintenance Services
q12	206	irrelevant	keyword	Krefter	no	518210	Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services	Krefter AS, DBA Krefter, is a Norwegian company that develops and operates data centers, renewable energy solutions, and computer networking products. The company specializes in providing power-intensive solutions for industries such as data centers, battery factories, and hydrogen production, utilizing 100% renewable energy sources including hydropower and wind power. Krefter also engages in research and development focused on renewable energy technologies and invests profits from its operations in further development. Its primary markets are Asia and the United States, with operations primarily in Norway and other Scandinavian countries.	Streaming Services; Artificial Intelligence Services; Renewable Energy Solutions; Bio Technology Services; Data Center Development; Solar Power Energy Generation; Hydrogen Production; Hydropower Energy Generation; Cloud Computing Services; Self-Driving Car Services; Tidal Power Energy Generation; Wind Power Energy Generation; Battery Capacity Generation
q12	209	irrelevant	keyword+naics	Ecopwr	se	335999	All Other Miscellaneous Electrical Equipment and Component Manufacturing	Ecopwr is a Swedish company specialized in sustainable energy solutions, focusing on products such as solar panels, power stations, solar generators, golf vehicles, spare batteries, and golf carts designed for outdoor activities, emergencies, and daily energy needs. The company emphasizes environmentally friendly and energy-efficient products with solar charging capabilities and silent operation. Ecopwr serves customers in multiple languages, including English, Swedish, German, Norwegian, and Finnish.	Solar Panel and Generator Retail; Spare Battery Retail; Renewable Energy Solutions; Daily Power Equipment Retail; Golf Vehicle and Cart Retail; Multilingual Product Retail; Sustainable Product Retail; Silent Power Equipment Retail; Emergency Power Equipment Retail; Power Station Retail; Solar Charging Equipment Retail; Outdoor Power Equipment Retail; Energy-Efficient Product Retail
q12	228	irrelevant	random	Avery	us	322230	Stationery Product Manufacturing	Avery Products Corporation is an American manufacturing company engaged in the production and supply of self-adhesive labels, labeling software, binders, dividers, and other office supplies. The company serves businesses, individual consumers, and educational institutions, offering products such as blank and custom labels, cards, tags, and related organizational items. Avery also provides digital design tools and templates for its products. The company operates internationally and is part of CCL Industries Inc.	Label and Office Supply Manufacturing; Card and Tag Manufacturing; Label Software Development; Custom Label Design Services; Label and Office Supply Distribution; Binder and Divider Manufacturing; Sustainable Product Development; Community Support Services
q12	270	irrelevant	random	Wipro	in	541512	Computer Systems Design Services	Wipro Limited is an Indian multinational technology company engaged in information technology, consulting, and business process services. The company provides services in areas such as cloud computing, cybersecurity, data analytics, digital transformation, artificial intelligence, robotics, and engineering. Wipro serves clients across sectors including banking, financial services, telecommunications, media and information services, consumer goods, education, public sector, retail, travel, energy, manufacturing, aerospace, automotive, industrial manufacturing, natural resources, oil and gas, utilities, healthcare, life sciences, medical devices, technology products and services, and consumer electronics. The company operates globally, with a presence in major markets across the Americas, Asia Pacific, Africa, Europe, Middle East, and India.	Cloud Computing Solutions; Engineering Services; Game Engineering Services; AI-Powered Solutions Development; Sustainability Consulting Services; Cybersecurity Solutions; Technology Consulting Services; Platform Migration Services; Digital Transformation Solutions; Data Analytics Solutions; Localization Services; Digital Experience Design Services; Robotics Solutions Development; Business Process Outsourcing Services
q12	291	irrelevant	random	Utilify	us	541690	Other Scientific and Technical Consulting Services	UTILIFY S.R.L. is an American company engaged in energy consulting and digital auditing services, with a focus on energy efficiency and digital auditing solutions. The company provides digital auditing, back office digitalization, energy efficiency projects, carbon footprint monitoring, and energy management solutions for businesses across various industries. Utilify also develops intelligent IoT solutions that collect data from electricity meters to perform digital audits and monitor electricity bills, supporting energy optimization and cost reduction.	IoT-Based Energy Data Analysis; Energy Consulting Services; Personalized Energy Management Solutions; Sustainable Energy Solutions Consulting; Back Office Digitalization Services; Energy Cost Reduction Consulting; Operational Efficiency Improvement Consulting; Energy Efficiency Project Consulting; Smart Meter Data Integration Services; Digital Auditing Services; Energy Usage Pattern Analysis Services; Carbon Footprint Monitoring Services; Energy Savings Opportunity Identification Services; Digital Platform-Based Energy Management Solutions
q12	295	irrelevant	keyword	GT Solve	in	541330	Engineering Services	Global Tech Solve Pvt Ltd, known as GT Solve, is an Indian private company engaged in engineering, sourcing, and manufacturing solutions for global mobility programs. The company provides design, development, and supply of high-precision components and subassemblies for electric vehicles, software-defined vehicles, and industrial platforms, serving automotive original equipment manufacturers, software-defined vehicle manufacturers, and industrial platform developers. GT Solve operates internationally, with regional hubs in North America, Hong Kong, Vietnam, and China, and offers services such as automation, engineering alignment with production, and the integration of design, manufacturing, and delivery under a single platform. The company also operates as a manufacturing as a service provider, supporting clients with a scalable delivery model and a network of calibrated talent and supplier partners.	Electric Vehicle Component Manufacturing; Software-Defined Vehicle Component Manufacturing; Modular Mobility System Integration; Tooling Design and Development; Automotive Component Design and Development; Gig Engineering Services; Micro-Manufacturing Services; High-Precision Subassembly Manufacturing; Mobility Engineering Solutions Development; Sustainable Mobility Solutions Development; Industrial Platform Component Manufacturing; Manufacturing as a Service Solutions; Advanced Design Automation Services; Calibrated Talent Deployment Services
q12	300	irrelevant	random	Agir&Tude	fr	541330	Engineering Services	Agir&Tude is a French engineering consulting firm that provides technical engineering and product development services, including 3D modeling, technical validation, engineering consulting, new product design, analytical and numerical calculations, and technical audits. The company also offers process analysis and improvement, as well as support for sustainable design and eco-conception. Agir&Tude serves clients in sectors such as lifting, railway, research and development, aerospace tooling, building products, and hydraulic oil, and employs certified professionals in areas including surfacing, mold tools, sustainable design, welding, and sheet metal work.	Technical Validation and Audit Services; Analytical and Numerical Calculation Services; Development Process Analysis and Optimization Services; Product Performance Improvement Consulting; Research and Development Support Services; Eco-Design Integration Services; 3D Modeling and Visualization Services; Welding and Metal Fabrication Services; Engineering Consulting Services; Industry-Specific Product Development Services; Product Design and Development Services; Advanced Surfacing and Mold Tooling Services; Sustainable Product Design Consulting; Tailored Engineering Solutions Services
q12	310	irrelevant	keyword	WBS Mobility	pl	221122	Electric Power Distribution	WBS Mobility S.A., DBA WBS Mobility, is a Polish company engaged in the development and operation of a nationwide network of publicly accessible fast charging stations for electric vehicles. The company also provides infrastructure services for electric vehicle charging and is involved in the renewables and environment sector, including solar electric power generation. WBS Mobility serves both individual consumers and businesses seeking charging solutions in Poland.	Electric Mobility Sustainability Solutions; Solar Electric Power Generation Services; Public Fast Charging Station Management; Electric Vehicle Charging Infrastructure Operation; Electric Vehicle Charging Infrastructure Development
q12	316	irrelevant	random	Styri	no	541330	Engineering Services	Styri AS, DBA Styri, is a Norwegian company specialized in engineering consultancy services for the maritime and heavy-duty industries, with a focus on clean energy solutions. The company provides services in maritime product development, industrialization, mass production, supplier development, ship integration, and land-based product development for heavy industry. Styri also engages in business development, product development, and mass production related to fuel-cell and electrolyzer technologies, supporting the transition to a sustainable shipping and industrial sector.	Electrolyzer Technology Development; Heavy-Duty Product Development; Sustainable Energy Solution Consulting; Supplier Development Services; Maritime Product Industrialization; Maritime Product Mass Production; Heavy-Duty Product Mass Production; Maritime Ship Integration Services; Fuel Cell Technology Development; Engineering Consultancy Services; Maritime Product Development; Emissions Reduction Solution Development; Clean Energy Project Development; Public Funding Acquisition Services; Heavy-Duty Product Industrialization
q12	322	irrelevant	random	EnviPro	fi	541620	Environmental Consulting Services	EnviPro Oy, DBA EnviPro, is a Finnish company specialized in environmental consulting, environmental design, environmental monitoring, and environmental auditing services. The company primarily serves clients in Finland and operates as a service provider in the environmental sector. EnviPro is certified by Syke (Suomen ympäristökeskuksen) for environmental monitoring and environmental auditing, and its team holds certifications from Syke and RAP INFRA. The company also emphasizes environmental education and community engagement.	Sustainable Environmental Solutions; Geotechnical Consulting Services; Environmental Consulting and Design Services; Environmental Education Services; Environmental Microbiology Consulting; Environmental Monitoring and Auditing Services; Community Environmental Engagement Services
q12	328	irrelevant	keyword	NextGEN Energy	it	541330	Engineering Services	NextGEN Energy is an Italian company that provides energy storage solutions, including photovoltaic systems, power conversion systems, and battery energy storage systems. The company offers engineering, consulting, technical support, and maintenance services, as well as simulation, analysis, inspection, permitting, installation, and energy management optimization. NextGEN Energy also develops AI-powered tools for energy management and supplies scalable energy storage systems. Its operations serve companies, energy producers, and communities in Italy.	Energy Storage System Maintenance Services; Customized Energy Storage System Solutions; Battery Energy Storage System Manufacturing; Energy Storage System Simulation and Analysis; Energy Management Software Development; Energy Efficiency Solutions Consulting; Power Plant Technical Support Services; Sustainable Energy Solutions Development; Renewable Energy Solutions Consulting; Energy Storage System Inspection and Permitting; Photovoltaic System Engineering and Installation; Power Conversion System Integration; Energy Storage Solutions Engineering and Installation; Energy Storage System Consulting Services
q12	330	relevant	keyword	E-Lyte	de	325998	All Other Miscellaneous Chemical Product and Preparation Manufacturing	E-Lyte Innovations GmbH, DBA E-Lyte, is a German chemical manufacturer and research company specializing in the development, production, and testing of electrolyte solutions for energy storage technologies. The company provides services including electrolyte development, analytical testing, benchmarking studies, compatibility testing, and electrochemical evaluation of new electrolyte components. E-Lyte serves a global market, focusing on lithium-ion, sodium-ion, and next-generation battery systems, as well as supercapacitors. Its operations include chemical manufacturing, cell testing, and postmortem analysis, and the company is involved in research projects related to energy storage technologies. E-Lyte's products are distributed across the European Union and are manufactured in Germany.	Sodium-Ion Battery Electrolyte Manufacturing; Lithium-Ion Battery Electrolyte Manufacturing; High-Temperature Electrolyte Manufacturing; Energy Storage Electrolyte Customization; Electrolyte Compatibility Testing and Benchmarking; Low-Temperature Electrolyte Manufacturing; Silicon-Based Anode Cell System Development; Electrolyte Solutions Development and Manufacturing; Electrochemical Electrolyte Evaluation Services; High-Voltage Cathode Material Development; Lithium-Sulfur Battery Electrolyte Manufacturing; Supercapacitor Electrolyte Manufacturing; Primary Lithium Battery Electrolyte Manufacturing; Lithium-Iron-Phosphate Cell Electrolyte Manufacturing; Lithium-Titanate Cell Electrolyte Manufacturing
q12	331	relevant	keyword+naics	Wanbang New Energy	cn	335910	Battery Manufacturing	Sichuan Wanbang Shenghui New Energy Technology Co., Ltd. (四川万邦胜辉新能源科技有限公司), DBA Wanbang New Energy (万邦新能源), is a Chinese manufacturing company specialized in the research, development, and production of energy new materials, with a focus on solid-state batteries and related materials. The company serves primarily the Chinese market, providing products and services to clients in the energy and new materials sectors. In addition to manufacturing, it operates research and production facilities and engages in technology transfer through partnerships with educational institutions and industrial enterprises.	Cathode Material Manufacturing; Electrolyte Material Manufacturing; Energy Materials Technology Transfer Services; Solid-State Battery Technology Consulting; Energy Materials Innovation Services; Energy Materials Research and Development; Solid-State Battery Component Manufacturing; Sustainable Energy Material Solutions; Solid-State Lithium Battery Manufacturing; Anode Material Manufacturing
q12	332	relevant	keyword+naics	Solid Power	us	335910	Battery Manufacturing	Solid Power Inc., DBA Solid Power, is an American company specialized in the development of all-solid-state battery technology. The company provides battery cell technology to partners and sells sulfide solid electrolytes to companies seeking to transition to solid-state batteries. Solid Power operates pilot production and EV Cell manufacturing lines in Colorado, as well as facilities for electrolyte manufacturing, cell testing, and research and development. The company serves automakers and is publicly traded.	Battery Cell Testing and Research; Battery Materials Innovation; Battery Energy Density Enhancement Solutions; All-Solid-State Battery Technology Development; Renewable-Energy Mobility Solutions Development; EV Cell Manufacturing; Battery Cell Manufacturing; Lithium Metal EV Cell Manufacturing; Automotive-Scale Battery Cell Production; Battery Cell Technology Licensing; Sulfide Solid Electrolyte Manufacturing; Sulfide Solid Electrolyte Sales; Conversion Reaction Cell Manufacturing; Battery Safety Enhancement Solutions; Battery Cost Reduction Solutions
q12	333	partial	keyword+naics	NexTech Batteries	us	335910	Battery Manufacturing	NexTech Batteries, Inc. is an American private company engaged in the development and commercialization of lithium-sulfur battery technology. The company operates in the electrical and electronic manufacturing sector, focusing on lithium-sulfur batteries and energy storage solutions for applications in vehicle electrification, consumer electronics, and renewable energy storage. NexTech Batteries also conducts research and development in solid-state electrolyte formulations, coated separators, active materials, cathode systems, and battery management systems. The company is certified for sustainable manufacturing practices and emphasizes the use of recyclable materials and carbon-neutral processes.	Coated Separator Development; Consumer Electronics Battery Solutions; Lithium-Sulfur Battery Development; Battery Management System Development; Pouch Cell Fabrication; Lithium-Sulfur Battery Manufacturing; Battery Material Recycling Solutions; Renewable Energy Storage Solutions; Patented Battery Technology Licensing; Active Material and Cathode System Development; Sustainable Battery Manufacturing; Vehicle Electrification Battery Solutions; Energy Storage Solutions; Solid-State Electrolyte Formulation Development
q12	334	relevant	keyword+naics	Blue New Energy Technology	cn	335999	All Other Miscellaneous Electrical Equipment and Component Manufacturing	Blue New Energy Technology (Zhejiang) Co., Ltd. (蓝廷新能源科技（浙江）有限公司), DBA Blue New Energy Technology (蓝廷新能源科技), is a Chinese manufacturing company specialized in the production of lithium-ion battery key materials, including composite separator films and solid electrolytes. The company also manufactures active functional materials and water-based adhesive agents, with proprietary formulations developed in-house. Blue New Energy Technology serves the lithium-ion battery industry and operates as a platform for the industrialization of its research outcomes, collaborating with academic and industrial partners.	Solid-Liquid Mixed Battery Separator Coating; Lithium-Ion Battery Material Manufacturing; Customized Lithium-Ion Battery Solution Development; Water-Based Adhesive Agent Manufacturing; Active Functional Material Manufacturing; Composite Separator Film Manufacturing; Lithium-Ion Battery Material Industrialization; Solid Electrolyte Manufacturing; Lithium-Ion Battery Separator Coating; Lithium-Ion Battery Technology Research and Development
q12	335	relevant	keyword+naics	GuTai Battery Technology	cn	335999	All Other Miscellaneous Electrical Equipment and Component Manufacturing	ShenZhen Shenzhen Special Economic Zone GuTai Battery Technology Co., Ltd. (深圳深汕特别合作区固泰电池技术有限公司), DBA GuTai Battery Technology (固泰电池技术), is a Chinese company specialized in the research, development, and industrialization of solid-state battery key materials, with a focus on solid-state electrolytes for lithium-ion and sodium batteries. The company also develops related technologies such as Li-rich lithium manganate preparation and high-voltage nickel-manganese binary material preparation. It operates a comprehensive new material research and experimental facility in Shenzhen, China, and primarily serves the national market.	Advanced Battery Material Technology Development; Battery Safety Testing Services; Solid-State Electrolyte Manufacturing; Solid-State Battery Material Industrialization; Battery Technology Commercialization; Li-Rich Lithium Manganate Material Development; Sodium Battery Solid-State Electrolyte Manufacturing; Battery Manufacturing and Testing; Lithium-Ion Battery Solid-State Electrolyte Manufacturing; High-Voltage Nickel-Manganese Binary Material Development; Battery Component Testing and Validation; Solid-State Battery Material Research and Development
q12	336	relevant	keyword+naics	SolidEdge Solution	tw	335910	Battery Manufacturing	Xinyang Technology Co., Ltd. (芯量科技股份有限公司), known as SolidEdge Solution, is a Taiwanese company engaged in the development and manufacturing of solid-state lithium battery materials and components. The company operates as both a manufacturer and developer, providing in-house production of cathodes, anodes, and electrolytes, as well as integrated solutions that include material development and cell integration technologies. SolidEdge Solution serves the automotive and energy sectors, with a focus on lightweight, flexible, and high-energy density battery technologies, and collaborates with industry and academic partners to advance battery materials and technologies.	Silicon Carbon Cathode Manufacturing; Battery Material Research and Development; High Voltage Cathode Manufacturing; Sustainable Battery Material Innovation; Solid Electrolyte Film Manufacturing; Solid-State Lithium Battery Manufacturing; Industry-Academia Collaboration Services; Custom Battery Module Development; Battery Component Manufacturing; Electric Vehicle Battery Technology Development; Energy Sector Battery Solutions Development
q12	337	relevant	keyword+naics	Poly Energy	hk	335910	Battery Manufacturing	Poly Energy is a Hong Kong company specialized in the development and commercialization of energy storage solutions, with a focus on all-solid-state batteries and polymer-based solid-state electrolytes. The company serves markets including consumer electronics, automotive batteries, drones, electric vehicles, aerospace, and other sectors. Its operations include the production of polymer electrolytes, composite LFP cathodes, and lithium metal anodes, with a technology roadmap aimed at addressing the limitations of lithium-ion batteries.	Consumer Electronics Battery Solutions; Battery Technology Patent Licensing; Lithium Metal Anode Manufacturing; Energy Storage Solutions Development; Polymer-Based Solid-State Electrolyte Engineering; Aerospace Battery Solutions; Energy Storage Technology Commercialization; Wet-chemistry Process Development for Battery Materials; Automotive Battery Solutions; Composite LFP Cathode Manufacturing; Polymer Electrolyte Manufacturing; Drone Battery Solutions; All-Solid-State Battery Manufacturing; Solid-State Battery Materials Research and Development
q12	338	partial	keyword+naics	RJETech	cn	335910	Battery Manufacturing	Guangzhou Youngy Energy Technology Co., Ltd, DBA RJETech, is a Chinese manufacturer specialized in energy storage products. The company operates as a vertically integrated manufacturer, with activities in lithium mining, production of cathode and anode materials, battery cells, modules, and DC blocks. RJETech also develops self-developed battery management systems and provides expertise in electric vehicle batteries and anode materials.	Battery Cell and Module Manufacturing; Cathode Material Manufacturing; Electric Vehicle Battery Manufacturing; DC Block Manufacturing; Lithium Mining; Battery Management System Development; Energy Storage Product Manufacturing; Anode Material Manufacturing
q12	339	relevant	keyword+naics	Sili Energy	kr	335910	Battery Manufacturing	Sili Energy Co., Ltd. (주식회사 시리에너지) is a South Korean company engaged in the development and manufacturing of secondary battery cathode materials, including silicon and lithium-based cathode materials, and solid-state battery materials. The company operates as both a manufacturer and service provider in the energy and battery technology industry, with a focus on the automotive sector, particularly electric vehicles. Sili Energy also provides material evaluation and technical consulting services, and is involved in lithium recycling and cost reduction initiatives. The company maintains a dedicated R&D campus and laboratory.	Silicon Cathode Material Manufacturing; Battery Technology Consulting Services; Battery Material Research and Development; Battery Capacity Enhancement Solutions; Battery Material Evaluation Services; EV Charging Speed Improvement Solutions; Energy Efficiency Enhancement Solutions; Sustainable Lithium Recycling Services; Electric Vehicle Battery Solutions; Solid-State Battery Material Manufacturing; Lithium Cathode Material Manufacturing
q12	340	relevant	keyword+naics	Hisun	us	325180	Other Basic Inorganic Chemical Manufacturing	Hisun New Energy Materials Ltd. Co., DBA Hisun, is a United States company specialized in new energy battery materials, including electrolytes for lithium and sodium ion batteries, silicon carbon anode materials, raw materials, special additives, sodium-ion battery electrolytes, and solid electrolytes. The company serves a range of industries such as digital, power, energy storage, emergency start, unmanned aerial vehicle, model aircraft, electronic cigarette, and electric tool sectors. Hisun also operates as a manufacturer and distributor of materials for new energy applications, and maintains a technology innovation platform to support its research and development activities.	Lithium Ion Battery Electrolyte Manufacturing; Silicon Carbon Anode Material Manufacturing; New Energy Battery Materials Research and Development; Battery Raw Material Manufacturing; Battery Materials Manufacturing; Battery Materials Sales and Distribution; Battery Material Exporting; Battery Additive Manufacturing; Sodium Ion Battery Electrolyte Manufacturing; Battery Material Quality Rework Services; Solid Electrolyte Manufacturing; Customized Battery Material Solutions; Electrolyte Manufacturing
q12	341	relevant	keyword+naics	Rongbai Lithium Battery	cn	325180	Other Basic Inorganic Chemical Manufacturing	Ningbo Rongbai New Energy Technology Co., Ltd., DBA Rongbai Lithium Battery (容百锂电), is a Chinese technology company specialized in the research, development, production, and sales of lithium battery cathode materials. The company serves both domestic and international battery manufacturers and operates as a multinational group with subsidiaries in China, Hubei, Guizhou, and Korea. It is also engaged in scientific research and maintains a provincial-level research center and postdoctoral workstation.	Lithium Battery Cathode Materials Sales and Distribution; Lithium Battery Cathode Materials Manufacturing; Lithium Battery Cathode Material Application Consulting; Lithium Battery Cathode Material Supply Chain Optimization Consulting; Custom Lithium Battery Cathode Material Formulation; Power-Oriented Cathode Material Development; Lithium Battery Cathode Material Cost Optimization Consulting; Lithium Battery Cathode Material Quality Assurance Services; Lithium Battery Cathode Material Technical Consulting; Lithium Battery Cathode Material Exporting; Lithium Battery Cathode Material Innovation Services; Lithium Battery Cathode Materials Research and Development; High-Energy Density Cathode Material Development
